Temperature (C),Humidity,Pressure (millibars),Visibility (km),Precip Type,Wind Speed (km/h),Visibility (km).1,Visibility,Wind Speed,Apparent Temperature (C)
8.922222222,0.94,1009.61,1.8676,0.0,17.1626,1.8676,2,17,6.338888889
25.95555556,0.42,1017.17,11.0285,0.0,10.2879,11.0285,11,10,25.95555556
7.611111111,0.83,1016.78,14.812,0.0,10.6421,14.812,15,11,5.677777778
5.888888889,0.78,1021.45,10.1752,0.0,10.787,10.1752,10,11,3.577777778
2.777777778,0.76,1014.6,7.084,0.0,8.05,7.084,7,8,0.527777778
21.13333333,0.31,1023.32,9.982,0.0,10.7065,9.982,10,11,21.13333333
22.9,0.58,1015.52,15.8263,0.0,2.7692,15.8263,16,3,22.9
16.96666667,0.77,1012.41,9.982,0.0,9.5151,9.982,10,10,16.96666667
3.027777778,1.0,1028.71,0.8372,0.0,14.4739,0.8372,1,14,-0.572222222
8.761111111,0.83,1018.43,9.982,0.0,4.6851,9.982,10,5,8.761111111
32.33888889,0.3,1015.74,9.982,0.0,25.0999,9.982,10,25,31.26666667
13.93333333,0.83,1009.42,16.1,0.0,13.5401,16.1,16,14,13.93333333
6.183333333,0.93,1024.54,6.2951,0.0,10.6582,6.2951,6,11,3.955555556
19.88333333,0.88,1009.23,8.1305,0.0,10.1752,8.1305,8,10,19.88333333
12.64444444,0.81,1018.51,15.8263,0.0,3.22,15.8263,16,3,12.64444444
22.1,0.4,1015.41,9.982,0.0,8.9194,9.982,10,9,22.1
8.644444444,0.76,1032.7,9.0643,0.0,6.3595,9.0643,9,6,7.827777778
32.26666667,0.45,1016.14,10.0464,0.0,3.5098,10.0464,10,4,33.61111111
4.005555556,0.5,1017.42,15.8263,0.0,6.279,15.8263,16,6,2.505555556
15.9,0.74,1019.5,7.8729,0.0,9.3219,7.8729,8,9,15.9
12.10555556,0.73,1020.89,7.8729,0.0,13.8299,7.8729,8,14,12.10555556
21.28888889,0.56,1021.48,15.134,0.0,9.016,15.134,15,9,21.28888889
12.15555556,0.5,1023.79,16.1,0.0,12.5097,16.1,16,13,12.15555556
21.09444444,0.41,1016.15,10.2557,0.0,11.0446,10.2557,10,11,21.09444444
12.22222222,0.86,1019.45,9.982,0.0,1.6583,9.982,10,2,12.22222222
4.961111111,0.84,1005.65,7.1323,0.0,37.8189,7.1323,7,38,-0.594444444
-8.983333333,0.84,1017.0,12.075,1.0,7.6153,12.075,12,8,-13.10555556
28.53333333,0.5,1016.11,10.3523,0.0,8.1305,10.3523,10,8,29.1
7.088888889,0.88,992.93,7.4382,0.0,9.9176,7.4382,7,10,5.183333333
2.15,0.7,1022.53,11.27,0.0,24.955,11.27,11,25,-3.122222222
22.43333333,0.75,1017.32,11.27,0.0,9.3702,11.27,11,9,22.43333333
27.87222222,0.58,1011.65,9.982,0.0,9.177,9.982,10,9,29.07222222
2.222222222,0.92,1029.6,9.982,0.0,11.27,9.982,10,11,-0.933333333
29.92777778,0.37,1008.38,9.982,0.0,26.6294,9.982,10,27,29.29444444
11.26111111,0.77,1000.14,9.982,0.0,15.7458,9.982,10,16,11.26111111
8.25,0.69,1005.74,14.3934,0.0,13.6689,14.3934,14,14,5.955555556
15.9,0.85,1012.78,14.9086,0.0,6.118,14.9086,15,6,15.9
18.82222222,0.79,1009.12,11.2056,0.0,16.9855,11.2056,11,17,18.82222222
2.727777778,0.77,1008.54,11.4471,0.0,26.3235,11.4471,11,26,-2.527777778
7.655555556,0.89,1003.58,9.982,0.0,9.9176,9.982,10,10,5.861111111
0.066666667,0.81,1024.82,8.1305,0.0,9.7083,8.1305,8,10,-3.138888889
8.238888889,0.89,1018.16,6.2951,0.0,10.787,6.2951,6,11,6.405555556
7.733333333,0.58,1024.19,12.2521,0.0,22.1053,12.2521,12,22,4.311111111
6.111111111,0.79,1016.9,9.982,0.0,8.05,9.982,10,8,4.444444444
3.772222222,0.43,1018.09,15.8263,0.0,11.0768,15.8263,16,11,0.972222222
7.733333333,1.0,1009.99,5.1359,0.0,12.397,5.1359,5,12,5.516666667
0.105555556,0.87,1024.11,14.168,0.0,3.6386,14.168,14,4,0.105555556
-3.938888889,0.87,1032.53,7.0196,1.0,3.1395,7.0196,7,3,-3.938888889
19.91666667,0.7,1013.21,15.5526,0.0,13.524,15.5526,16,14,19.91666667
7.066666667,0.8,1020.76,16.1,0.0,6.2468,16.1,16,6,6.038888889
26.91666667,0.33,1012.05,9.982,0.0,16.0678,9.982,10,16,26.49444444
14.43888889,0.65,1019.92,15.8263,0.0,10.787,15.8263,16,11,14.43888889
19.57777778,0.6,1013.71,9.982,0.0,0.3703,9.982,10,0,19.57777778
12.77777778,0.86,1015.4,16.1,0.0,3.22,16.1,16,3,12.77777778
12.22222222,0.74,1007.1,16.1,0.0,17.71,16.1,16,18,12.22222222
3.888888889,0.92,1020.7,1.449,0.0,3.22,1.449,1,3,3.888888889
11.95,0.74,1016.65,10.3523,0.0,20.9461,10.3523,10,21,11.95
2.8,0.92,1008.96,9.982,0.0,20.0284,9.982,10,20,-1.694444444
21.10555556,0.45,1008.07,11.4471,0.0,14.5544,11.4471,11,15,21.10555556
3.827777778,0.85,1013.26,11.8496,0.0,2.9624,11.8496,12,3,3.827777778
25.04444444,0.45,1017.95,9.982,0.0,12.1394,9.982,10,12,25.04444444
17.62222222,0.66,1004.87,9.982,0.0,14.5705,9.982,10,15,17.62222222
5.044444444,0.73,1020.75,14.9569,0.0,4.5885,14.9569,15,5,5.044444444
0.9,0.86,1031.01,13.8138,0.0,3.1073,13.8138,14,3,0.9
25.90555556,0.66,1013.97,9.982,0.0,4.8944,9.982,10,5,25.90555556
9.911111111,0.93,1020.68,14.9569,0.0,6.2951,14.9569,15,6,9.305555556
2.138888889,0.93,1021.5,2.8819,0.0,9.3219,2.8819,3,9,-0.572222222
12.82777778,0.9,0.0,9.982,0.0,3.3649,9.982,10,3,12.82777778
5.072222222,0.93,1004.88,3.0107,0.0,11.1734,3.0107,3,11,2.516666667
15.84444444,0.84,1009.37,14.9569,0.0,3.5259,14.9569,15,4,15.84444444
1.838888889,0.92,1011.09,5.5706,0.0,13.6206,5.5706,6,14,-1.877777778
0.533333333,0.85,1020.41,8.0017,0.0,13.2181,8.0017,8,13,-3.394444444
12.61666667,0.89,1002.8,7.2772,0.0,27.2734,7.2772,7,27,12.61666667
12.73888889,0.77,1007.11,11.3988,0.0,8.5652,11.3988,11,9,12.73888889
14.44444444,0.62,1008.9,16.1,0.0,11.27,16.1,16,11,14.44444444
0.022222222,0.92,1010.07,1.6583,0.0,17.4363,1.6583,2,17,-4.794444444
3.316666667,0.94,1012.52,5.0393,0.0,3.381,5.0393,5,3,3.316666667
20.57777778,0.83,1016.35,10.3523,0.0,6.2951,10.3523,10,6,20.57777778
-0.116666667,0.92,1016.49,2.9141,1.0,11.27,2.9141,3,11,-3.75
17.78333333,0.97,1009.45,15.6492,0.0,3.2361,15.6492,16,3,17.78333333
9.394444444,0.93,1024.86,15.5526,0.0,5.9892,15.5526,16,6,8.788888889
9.65,0.7,1015.22,11.27,0.0,3.8962,11.27,11,4,9.65
2.661111111,0.96,998.07,3.6547,0.0,11.0929,3.6547,4,11,-0.366666667
0.072222222,0.96,1026.17,0.161,0.0,3.1556,0.161,0,3,0.072222222
23.79444444,0.39,1014.71,9.982,0.0,24.9711,9.982,10,25,23.79444444
18.83888889,0.4,1010.25,16.1,0.0,14.0231,16.1,16,14,18.83888889
7.833333333,0.88,1029.84,9.3541,0.0,3.1556,9.3541,9,3,7.833333333
-1.622222222,1.0,1029.69,0.161,1.0,3.22,0.161,0,3,-1.622222222
7.855555556,0.8,1021.83,9.9015,0.0,10.0786,9.9015,10,10,6.072222222
5.494444444,0.89,1024.22,15.8263,0.0,3.5259,15.8263,16,4,5.494444444
26.11111111,0.5,1012.0,9.982,0.0,12.88,9.982,10,13,26.11111111
2.777777778,0.9,1024.54,6.0375,0.0,10.1591,6.0375,6,10,-0.016666667
17.77777778,0.93,1017.1,3.059,0.0,3.22,3.059,3,3,17.77777778
17.74444444,0.43,1021.3,15.5526,0.0,10.0947,15.5526,16,10,17.74444444
2.222222222,0.85,1017.3,8.05,0.0,16.1,8.05,8,16,-1.844444444
15.13333333,0.95,1012.76,9.982,0.0,11.0929,9.982,10,11,15.13333333
2.661111111,0.8,1018.77,15.1501,0.0,15.9551,15.1501,15,16,-1.272222222
5.011111111,0.98,1036.41,1.6905,0.0,2.9624,1.6905,2,3,5.011111111
29.96111111,0.45,1015.47,16.1,0.0,11.0124,16.1,16,11,30.32777778
18.19444444,0.71,1019.14,16.1,0.0,0.0,16.1,16,0,18.19444444
18.62777778,0.6,1017.77,15.1501,0.0,8.6457,15.1501,15,9,18.62777778
1.644444444,0.89,1016.33,10.2557,0.0,14.4417,10.2557,10,14,-2.266666667
2.916666667,0.96,1013.82,3.5259,0.0,11.0446,3.5259,4,11,-0.044444444
15.4,0.82,1016.19,15.7297,0.0,10.8997,15.7297,16,11,15.4
13.81666667,0.56,1024.54,16.1,0.0,17.1787,16.1,16,17,13.81666667
12.2,0.35,1016.85,9.982,0.0,19.5615,9.982,10,20,12.2
17.70555556,0.6,1019.84,9.982,0.0,7.8729,9.982,10,8,17.70555556
14.75,0.88,1006.39,9.5634,0.0,7.8729,9.5634,10,8,14.75
6.255555556,0.75,1011.62,10.5455,0.0,9.1448,10.5455,11,9,4.355555556
13.45,0.87,1018.87,15.1501,0.0,6.3595,15.1501,15,6,13.45
-0.783333333,0.96,1019.91,6.7137,1.0,9.3702,6.7137,7,9,-4.055555556
-1.138888889,0.82,1017.99,7.8085,1.0,15.7941,7.8085,8,16,-5.95
17.17222222,0.97,1016.12,0.3381,0.0,0.0,0.3381,0,0,17.17222222
0.066666667,0.87,1010.18,9.982,0.0,9.8854,9.982,10,10,-3.188888889
7.572222222,0.84,1012.74,9.7083,0.0,16.9694,9.7083,10,17,4.683333333
7.688888889,0.89,1003.78,14.7315,0.0,14.2807,14.7315,15,14,5.177777778
29.93333333,0.46,1010.71,9.982,0.0,10.8353,9.982,10,11,30.35
15.22222222,0.82,1013.53,14.168,0.0,2.254,14.168,14,2,15.22222222
3.072222222,0.77,1036.84,14.9569,0.0,14.4578,14.9569,15,14,-0.522222222
12.04444444,0.52,1014.99,11.27,0.0,7.7763,11.27,11,8,12.04444444
11.68888889,0.77,1012.98,15.7297,0.0,6.3434,15.7297,16,6,11.68888889
1.727777778,0.97,1023.35,3.7191,0.0,0.0,3.7191,4,0,1.727777778
7.066666667,0.87,1016.25,5.9731,0.0,3.4615,5.9731,6,3,7.066666667
12.66111111,0.78,1016.69,10.1591,0.0,20.7851,10.1591,10,21,12.66111111
14.37777778,0.87,1003.9,4.2021,0.0,16.8567,4.2021,4,17,14.37777778
0.85,0.99,1029.75,0.7889,0.0,13.3469,0.7889,1,13,-3.033333333
10.73888889,0.81,1014.68,14.2163,0.0,1.5134,14.2163,14,2,10.73888889
21.96666667,0.53,1011.25,15.8263,0.0,6.0053,15.8263,16,6,21.96666667
7.594444444,0.89,1015.08,9.982,0.0,3.22,9.982,10,3,7.594444444
7.266666667,0.6,1011.53,11.3988,0.0,17.4846,11.3988,11,17,4.238888889
10.0,0.85,1006.73,9.982,0.0,4.7173,9.982,10,5,10.0
17.73333333,0.56,1012.41,9.982,0.0,27.0802,9.982,10,27,17.73333333
22.75555556,0.44,1014.22,10.2557,0.0,32.9889,10.2557,10,33,22.75555556
-2.066666667,0.92,1036.99,0.5152,1.0,6.4239,0.5152,1,6,-4.555555556
22.0,0.43,1014.88,10.5777,0.0,1.5295,10.5777,11,2,22.0
13.12222222,0.83,1015.93,8.4203,0.0,11.2539,8.4203,8,11,13.12222222
1.111111111,0.54,1012.8,9.982,0.0,25.76,9.982,10,26,-4.55
26.04444444,0.5,1011.5,9.982,0.0,2.8014,9.982,10,3,26.04444444
13.86111111,0.83,1016.71,15.6009,0.0,2.8336,15.6009,16,3,13.86111111
21.11111111,0.32,1015.9,9.982,0.0,8.05,9.982,10,8,21.11111111
21.13333333,0.71,1014.27,16.1,0.0,5.9248,16.1,16,6,21.13333333
5.994444444,0.57,1012.67,11.0768,0.0,22.2341,11.0768,11,22,2.088888889
7.755555556,0.88,1019.61,6.1985,0.0,3.22,6.1985,6,3,7.755555556
13.03333333,0.68,1019.43,9.982,0.0,11.2056,9.982,10,11,13.03333333
-2.872222222,0.79,1005.1,5.9731,1.0,7.7441,5.9731,6,8,-6.0
22.33333333,0.52,1009.83,9.982,0.0,9.7083,9.982,10,10,22.33333333
-0.627777778,0.69,1019.12,14.9086,1.0,14.2968,14.9086,15,14,-5.033333333
37.17777778,0.24,1015.17,9.982,0.0,9.1287,9.982,10,9,36.34444444
17.29444444,0.93,1013.04,9.982,0.0,9.4185,9.982,10,9,17.29444444
18.98333333,0.37,1021.37,9.982,0.0,4.4758,9.982,10,4,18.98333333
2.711111111,0.89,1020.98,8.1305,0.0,9.3058,8.1305,8,9,0.105555556
5.577777778,0.89,1020.93,9.982,0.0,6.2468,9.982,10,6,4.327777778
26.08333333,0.47,1015.16,11.27,0.0,17.8388,11.27,11,18,26.08333333
8.955555556,0.49,1024.84,11.27,0.0,24.0212,11.27,11,24,5.7
17.38333333,0.57,1014.73,16.1,0.0,9.2897,16.1,16,9,17.38333333
4.927777778,0.86,1020.51,6.2951,0.0,21.5901,6.2951,6,22,0.805555556
9.005555556,0.76,1021.62,10.2557,0.0,15.7619,10.2557,10,16,6.605555556
22.9,0.39,1011.89,15.8263,0.0,16.1161,15.8263,16,16,22.9
1.666666667,0.89,1017.4,12.075,0.0,11.27,12.075,12,11,-1.605555556
12.73333333,0.83,1023.76,6.3434,0.0,8.0339,6.3434,6,8,12.73333333
18.88888889,0.3,1028.4,9.982,0.0,3.22,9.982,10,3,18.88888889
7.372222222,0.51,1030.76,9.177,0.0,4.6851,9.177,9,5,7.372222222
22.19444444,0.55,1018.16,11.27,0.0,39.4128,11.27,11,39,22.19444444
8.427777778,0.99,1028.53,1.9642,0.0,1.3846,1.9642,2,1,8.427777778
10.07222222,0.82,1011.02,15.1823,0.0,4.9266,15.1823,15,5,10.07222222
0.488888889,0.79,1019.82,9.982,0.0,16.905,9.982,10,17,-4.127777778
27.69444444,0.47,1016.26,15.8263,0.0,10.9319,15.8263,16,11,27.86666667
1.227777778,0.84,1032.55,9.982,0.0,3.7191,9.982,10,4,1.227777778
17.56111111,0.73,1021.35,11.27,0.0,22.4917,11.27,11,22,17.56111111
17.08333333,0.72,1021.71,11.0768,0.0,9.0643,11.0768,11,9,17.08333333
4.194444444,0.85,1018.93,8.4203,0.0,9.2414,8.4203,8,9,1.888888889
16.78333333,0.74,1017.47,15.8263,0.0,3.0912,15.8263,16,3,16.78333333
3.855555556,0.99,1004.93,5.6511,0.0,10.9963,5.6511,6,11,1.088888889
13.99444444,0.73,1013.14,9.982,0.0,12.8639,9.982,10,13,13.99444444
14.92222222,0.79,1013.47,9.982,0.0,6.44,9.982,10,6,14.92222222
5.616666667,0.65,1007.61,15.8263,0.0,6.4883,15.8263,16,6,4.3
25.99444444,0.44,1020.27,11.27,0.0,15.9551,11.27,11,16,25.99444444
22.12777778,0.6,1017.21,9.982,0.0,4.7495,9.982,10,5,22.12777778
12.12777778,0.73,1012.25,11.27,0.0,30.7349,11.27,11,31,12.12777778
18.73333333,0.57,1019.1,9.982,0.0,17.3558,9.982,10,17,18.73333333
4.288888889,0.89,1018.81,15.8263,0.0,6.1502,15.8263,16,6,2.866666667
3.805555556,0.91,1010.72,9.982,0.0,3.3971,9.982,10,3,3.805555556
9.472222222,0.83,1018.31,15.939,0.0,1.4329,15.939,16,1,9.472222222
18.41666667,0.7,1018.89,14.9569,0.0,5.2486,14.9569,15,5,18.41666667
4.111111111,0.93,1022.12,6.4078,0.0,9.2253,6.4078,6,9,1.794444444
14.4,0.93,1007.31,15.7297,0.0,17.7744,15.7297,16,18,14.4
28.78333333,0.32,1017.96,9.982,0.0,8.1949,9.982,10,8,27.78333333
7.666666667,0.96,1022.62,5.9248,0.0,0.5152,5.9248,6,1,7.666666667
-9.655555556,0.89,1037.38,3.7674,1.0,3.9928,3.7674,4,4,-9.655555556
1.022222222,0.79,1004.11,10.5616,0.0,24.4881,10.5616,11,24,-4.511111111
2.222222222,0.99,1027.17,2.8175,0.0,6.3756,2.8175,3,6,0.411111111
2.872222222,0.52,1019.96,9.982,0.0,41.5541,9.982,10,42,-3.65
17.77777778,0.56,1011.4,9.982,0.0,25.76,9.982,10,26,17.77777778
8.65,0.68,1026.28,15.1823,0.0,8.4525,15.1823,15,8,7.338888889
0.0,0.92,1018.8,8.05,1.0,8.05,8.05,8,8,-2.733333333
1.161111111,0.69,1019.69,6.1985,0.0,8.8067,6.1985,6,9,-1.588888889
2.127777778,0.73,1027.38,15.8263,0.0,6.4561,15.8263,16,6,0.272222222
9.005555556,0.99,1022.25,15.8263,0.0,6.3112,15.8263,16,6,8.255555556
11.11111111,0.63,1007.28,15.5204,0.0,31.0569,15.5204,16,31,11.11111111
8.794444444,0.84,1024.22,9.6761,0.0,3.22,9.6761,10,3,8.794444444
13.91666667,0.5,1020.83,10.3523,0.0,11.9301,10.3523,10,12,13.91666667
9.511111111,0.89,1027.17,9.982,0.0,7.3577,9.982,10,7,8.588888889
-3.377777778,0.96,1027.74,1.5295,1.0,10.7548,1.5295,2,11,-7.544444444
1.044444444,1.0,1035.78,0.1449,0.0,13.0732,0.1449,0,13,-2.744444444
5.411111111,0.68,1012.06,16.1,0.0,6.2629,16.1,16,6,4.133333333
-1.205555556,1.0,1004.94,2.9624,1.0,14.1197,2.9624,3,14,-5.705555556
1.111111111,0.68,1012.39,9.982,0.0,5.0393,9.982,10,5,-0.327777778
16.08888889,0.84,1023.58,14.9086,0.0,6.5205,14.9086,15,7,16.08888889
22.66666667,0.57,1012.23,9.982,0.0,27.9174,9.982,10,28,22.66666667
3.877777778,0.69,1024.25,15.5526,0.0,27.0158,15.5526,16,27,-1.111111111
10.48888889,0.75,1019.68,10.3523,,13.2503,10.3523,10,13,10.48888889
21.12777778,0.37,1018.85,15.3111,0.0,10.7548,15.3111,15,11,21.12777778
2.777777778,0.82,1016.3,11.27,0.0,16.1,11.27,11,16,-1.155555556
7.222222222,0.93,1021.4,4.991,0.0,3.22,4.991,5,3,7.222222222
6.111111111,0.79,1023.6,11.27,0.0,11.27,11.27,11,11,3.75
-1.094444444,0.85,1019.04,14.9569,1.0,3.542,14.9569,15,4,-1.094444444
18.71111111,0.76,1007.42,15.7297,0.0,2.7048,15.7297,16,3,18.71111111
17.22222222,0.71,1016.0,9.982,0.0,7.9534,9.982,10,8,17.22222222
1.155555556,0.92,1039.66,1.7227,0.0,7.728,1.7227,2,8,-1.277777778
16.73888889,0.96,1009.13,5.8282,0.0,7.6314,5.8282,6,8,16.73888889
11.03888889,0.56,1024.01,11.27,0.0,15.8102,11.27,11,16,11.03888889
-4.372222222,0.92,1024.61,1.0465,1.0,6.1824,1.0465,1,6,-7.116666667
10.0,0.93,1028.2,8.05,0.0,0.0,8.05,8,0,10.0
1.644444444,1.0,1036.06,0.322,0.0,10.9319,0.322,0,11,-1.555555556
6.172222222,0.85,1002.04,6.118,0.0,15.2306,6.118,6,15,3.183333333
2.594444444,0.93,1010.51,7.7441,0.0,13.3791,7.7441,8,13,-0.911111111
17.17222222,0.44,1014.62,9.982,0.0,9.3219,9.982,10,9,17.17222222
13.85555556,0.77,1015.0,15.5526,0.0,3.1556,15.5526,16,3,13.85555556
6.988888889,0.92,1028.22,0.0,0.0,14.2163,0.0,0,14,4.327777778
28.88888889,0.29,1009.6,9.982,0.0,8.05,9.982,10,8,27.72777778
17.82777778,0.45,999.61,11.4471,0.0,11.7852,11.4471,11,12,17.82777778
6.716666667,0.8,1019.49,8.9677,0.0,11.27,8.9677,9,11,4.483333333
16.48333333,0.88,1009.67,15.8263,0.0,10.5938,15.8263,16,11,16.48333333
8.844444444,0.87,1009.23,14.9086,0.0,19.9318,14.9086,15,20,5.938888889
17.10555556,0.58,1025.52,16.1,0.0,7.9695,16.1,16,8,17.10555556
16.13888889,0.84,1015.64,16.1,0.0,10.7226,16.1,16,11,16.13888889
17.84444444,0.3,1025.96,9.982,0.0,8.0983,9.982,10,8,17.84444444
2.866666667,0.92,1000.07,15.7136,0.0,17.9676,15.7136,16,18,-1.327777778
13.46111111,0.82,1017.39,16.1,,10.6421,16.1,16,11,13.46111111
7.944444444,0.89,1014.54,10.8836,0.0,15.0857,10.8836,11,15,5.383333333
12.77777778,0.91,1009.72,6.601,0.0,11.2539,6.601,7,11,12.77777778
17.71111111,0.56,1022.1,9.982,0.0,27.9335,9.982,10,28,17.71111111
21.22777778,0.95,1011.98,14.9569,0.0,6.2951,14.9569,15,6,21.22777778
20.48333333,0.77,1012.38,16.1,0.0,10.5455,16.1,16,11,20.48333333
23.79444444,0.74,1014.07,9.982,0.0,16.7279,9.982,10,17,23.79444444
11.89444444,0.9,1012.54,11.6886,0.0,3.4615,11.6886,12,3,11.89444444
27.2,0.56,1015.76,9.982,0.0,9.4668,9.982,10,9,28.05555556
17.21111111,0.64,1019.16,9.982,0.0,19.3361,9.982,10,19,17.21111111
12.81111111,0.49,1011.16,15.1501,0.0,13.2342,15.1501,15,13,12.81111111
4.972222222,0.7,1022.27,9.982,0.0,31.878,9.982,10,32,-0.122222222
21.65555556,0.65,1012.49,16.1,0.0,5.0554,16.1,16,5,21.65555556
3.694444444,0.84,1018.9,8.7584,0.0,9.66,8.7584,9,10,1.194444444
18.92222222,0.57,1014.88,11.3988,0.0,9.0643,11.3988,11,9,18.92222222
29.14444444,0.32,1006.65,10.3523,0.0,20.608,10.3523,10,21,28.12777778
18.06111111,0.59,1017.73,15.1823,0.0,12.7673,15.1823,15,13,18.06111111
17.61666667,0.85,1017.55,15.7297,0.0,3.4454,15.7297,16,3,17.61666667
17.13333333,0.6,1009.74,16.1,0.0,11.27,16.1,16,11,17.13333333
14.86666667,0.81,1021.06,15.8263,0.0,11.0285,15.8263,16,11,14.86666667
10.52777778,0.93,1024.93,16.1,0.0,6.4078,16.1,16,6,10.52777778
1.933333333,0.95,1033.49,6.7781,0.0,3.5259,6.7781,7,4,1.933333333
20.43888889,0.75,1014.85,15.8263,0.0,11.4954,15.8263,16,11,20.43888889
8.816666667,0.93,1026.36,5.2164,0.0,3.22,5.2164,5,3,8.816666667
12.03333333,0.75,1008.75,8.05,0.0,23.0552,8.05,8,23,12.03333333
14.97222222,0.2,1020.14,9.982,0.0,7.6153,9.982,10,8,14.97222222
2.222222222,0.29,1017.24,11.2056,0.0,17.1948,11.2056,11,17,-2.016666667
16.65,0.99,1014.07,14.8764,0.0,5.2164,14.8764,15,5,16.65
7.822222222,0.63,1031.31,9.7566,0.0,4.6046,9.7566,10,5,7.822222222
12.71111111,0.78,1007.12,10.0464,0.0,24.9228,10.0464,10,25,12.71111111
20.06111111,0.37,1015.03,9.982,0.0,21.6867,9.982,10,22,20.06111111
18.27777778,0.83,1017.49,11.4471,0.0,13.1054,11.4471,11,13,18.27777778
2.783333333,0.96,1019.02,7.728,0.0,3.864,7.728,8,4,2.783333333
1.111111111,0.78,1026.6,6.118,0.0,8.05,6.118,6,8,-1.427777778
14.93333333,0.83,1003.59,11.1251,0.0,20.2055,11.1251,11,20,14.93333333
3.333333333,0.85,1018.51,11.9784,0.0,20.3987,11.9784,12,20,-1.072222222
18.91111111,0.64,1018.77,9.982,0.0,9.5473,9.982,10,10,18.91111111
33.75,0.33,1017.8,16.1,0.0,4.83,16.1,16,5,33.51111111
18.35,0.93,1012.66,9.9015,0.0,16.2771,9.9015,10,16,18.35
12.1,0.9,1003.1,10.0303,0.0,14.0553,10.0303,10,14,12.1
18.86666667,0.83,1010.06,9.982,0.0,7.9534,9.982,10,8,18.86666667
11.90555556,0.97,1017.04,0.7567,0.0,5.7477,0.7567,1,6,11.90555556
14.76666667,0.84,1016.76,15.3111,0.0,6.5527,15.3111,15,7,14.76666667
23.77222222,0.55,1013.68,15.8263,0.0,3.22,15.8263,16,3,23.77222222
4.85,0.76,1014.44,9.982,0.0,12.8478,9.982,10,13,1.938888889
13.80555556,0.66,1013.7,10.2557,0.0,7.6958,10.2557,10,8,13.80555556
8.888888889,0.5,1027.36,11.4471,0.0,17.5168,11.4471,11,18,6.25
0.0,0.92,0.0,3.1395,1.0,17.6617,3.1395,3,18,-4.861111111
0.6,0.96,1030.31,0.3542,0.0,3.2683,0.3542,0,3,0.6
27.82222222,0.33,1017.7,16.1,0.0,4.8622,16.1,16,5,27.11111111
28.75555556,0.37,1014.05,10.3523,0.0,7.9534,10.3523,10,8,28.15555556
10.56111111,0.75,1005.94,14.9569,0.0,18.7565,14.9569,15,19,10.56111111
22.92777778,0.6,1018.73,15.5526,0.0,5.5062,15.5526,16,6,22.92777778
27.64444444,0.48,1020.04,15.8263,0.0,14.329,15.8263,16,14,27.88333333
13.33333333,0.95,1023.32,14.168,0.0,1.3202,14.168,14,1,13.33333333
-1.161111111,0.97,1029.65,0.161,1.0,2.7853,0.161,0,3,-1.161111111
22.55,0.58,1005.42,11.2056,0.0,1.8676,11.2056,11,2,22.55
-4.966666667,0.86,1021.47,3.0268,1.0,12.4292,3.0268,3,12,-9.905555556
11.13888889,0.83,1026.31,15.8263,0.0,11.4149,15.8263,16,11,11.13888889
-3.772222222,0.92,1021.69,4.8461,1.0,17.3558,4.8461,5,17,-9.516666667
15.05555556,0.74,1025.83,9.982,0.0,3.059,9.982,10,3,15.05555556
17.95,0.61,1028.74,15.3594,0.0,4.5402,15.3594,15,5,17.95
11.06111111,0.62,1026.45,9.9015,0.0,0.805,9.9015,10,1,11.06111111
17.93333333,0.83,1006.39,8.1305,0.0,20.3504,8.1305,8,20,17.93333333
22.33333333,0.53,1013.85,10.5777,0.0,9.7566,10.5777,11,10,22.33333333
4.855555556,0.86,1026.68,14.9569,0.0,6.6493,14.9569,15,7,3.366666667
2.955555556,0.88,1020.21,5.0393,0.0,15.7458,5.0393,5,16,-0.872222222
11.62777778,0.8,1011.02,14.9086,0.0,6.5527,14.9086,15,7,11.62777778
-2.933333333,0.93,1026.19,6.7942,1.0,4.7495,6.7942,7,5,-2.933333333
21.03888889,0.63,1019.39,11.2056,0.0,14.0231,11.2056,11,14,21.03888889
8.888888889,0.4,999.55,9.982,0.0,30.0587,9.982,10,30,5.138888889
2.222222222,0.92,1017.4,8.05,0.0,11.27,8.05,8,11,-0.933333333
16.04444444,0.63,1013.19,9.982,0.0,9.6439,9.982,10,10,16.04444444
20.0,0.84,1009.2,15.134,0.0,0.0,15.134,15,0,20.0
13.4,0.93,1015.52,16.1,0.0,3.1717,16.1,16,3,13.4
13.88888889,0.93,1015.3,9.982,0.0,9.66,9.982,10,10,13.88888889
29.97777778,0.34,1016.0,9.982,0.0,4.9266,9.982,10,5,29.06666667
17.22222222,0.81,0.0,9.982,0.0,0.0,9.982,10,0,17.22222222
7.083333333,0.75,1021.28,10.8836,0.0,11.3183,10.8836,11,11,4.911111111
21.08333333,0.63,1010.4,9.982,0.0,7.5831,9.982,10,8,21.08333333
23.79444444,0.62,1015.24,9.982,0.0,11.2056,9.982,10,11,23.79444444
19.80555556,0.48,1020.95,10.5777,0.0,5.3774,10.5777,11,5,19.80555556
22.77777778,0.62,1000.7,11.2056,0.0,9.7244,11.2056,11,10,22.77777778
14.37222222,0.69,1016.85,16.1,0.0,6.0214,16.1,16,6,14.37222222
25.0,0.35,1023.79,10.3684,0.0,10.143,10.3684,10,10,25.0
7.977777778,0.57,1017.95,8.0017,0.0,8.1144,8.0017,8,8,6.616666667
16.64444444,0.92,1006.68,10.0464,0.0,2.576,10.0464,10,3,16.64444444
10.0,0.71,1020.0,11.27,0.0,11.27,11.27,11,11,8.438888889
